72187 81749 72303 81778
5000
1/1554(4 steps):RRRD
2114/1720(51 steps):UULDRDLURDDLURRRDLULDRRULLUULDDDRUUUURDRRDRUULDRDDD
2115/4398(51 steps):RDDLUURRDLLURRDRRDDLLLUUULDDRURRURDLULLDRRULDLDDRRR
2116/4854(51 steps):RDLLURRDLULULLDDDDDRRRRULLDLUURDLLURRDLLDRULURRDDRR
2117/4715(53 steps):RRRULURDLLULDRURRDRRDLLLLULDRRURRULLDLURRDRRDLULDRURD
2118/4882(53 steps):LDRULDLUULDDRUULULLDDRDRUUURRRDDLLDLUUURRRDDLLLDRURRD
2119/4804(53 steps):RRDRUULLLDRULLLDRRURRDLLULDRURDRDLDRRULLURDLDRRUULDDR
2120/4415(49 steps):LUUURDLURRDRDDRULDLLLUURRRDDRULLUULDLURRDLLDDRRRR
2121/2201(53 steps):URURDLDRDLULULDDDLDRURRRDLLLLUUUURDDDRDRULDRRULLLDRRR
2122/4438(51 steps):DDLLURDDRULLULLUURDDRULDLURULDDDDRRRRULUURULDDRDLDR
2123/73(54 steps):URDLULDRULLLDRRDLUULDLURDLDRRURDRULURDRULLLDRDRUULDRDR
2124/40(50 steps):RRRDDLLULLLDRURULLDRRRULLLDDRULDDRULUURDRRULDRDRRD
2125/4639(53 steps):UULLDRDLDRDRURUUULLLDDRDRRULULULDDRDDRRUUULDDLLDRRURD
2126/131(54 steps):LLULURRUURULDRDLLDDRRDLLURUUURULDLDLDRULDDRRRDLLUURDDR
2127/42(54 steps):RURULUULDDRULDLLURULDRDLURRRURDDLLLLURRURRDDDLURULDDRD
2128/153(52 steps):UULLDDRDLLLUUURDRRRDRDLLLLULURRULLDRRRURRDDLLULDRDRR
2129/18(54 steps):URRRDRULDDDLLDLURRRDRULURUULDDRDDDLLLULURDDRRUUURDDLDR
2130/194(52 steps):LDRRRRULULULDLLDDRUURDLLURURDDRDLURUULDDLDRRULURRDDR
2131/4689(53 steps):DLLDLLUURRRDDLLLUURRRDDRULDLUULLDDRRUURDRRDLUURDDLURD
2132/300(50 steps):RDDDLLLLUUUURRULDRDRDLULLUURDDDRUULLDRUURDDLDRRRDD
2133/159(54 steps):ULLDRURDLLURRRRRDDLLUURDLLLDLURURRDLLURRRRDDLULURRDLDR
2134/241(54 steps):DRRURULULDRDLDLLLURRUURRDDDLLLLURDRURUURDRDLDRUUULDDRD
2135/210(52 steps):URDLULDLDRRRDDRURDLULUULLDLURULDDDDRRRRRULUUULDRDDDR
2136/326(52 steps):RDLDLURUUULURRRDDLLLURDRDDDLUURDDRUUULDRUULLDRRDLDDR
2137/4981(51 steps):DLLLURURUURDLLURDDDLDRUULULDRDRUURULLDLDRRDLUURDDRD
2138/284(52 steps):DDRURUULLDDRURULLDDRRRURDDLULUURDDLURRDDLURUULLDRDDR
2139/168(54 steps):LURDLLURURDDLULUURUURDDDLLUUURDLDRUURDDDLULDDDRULURDRD
2140/446(52 steps):UURULLDRRURDLLDLURURDLULDRDLURDDLURURRRRDDLLUUURRDDD
2141/295(54 steps):RURRRULDRDLLULDRURDLULDLUULDRURDLLURDLDRRRURDRUULDLDRR
2142/416(52 steps):RRUULDLDRRUUUUULLDLDRULURRRDDLLLUURDDLDDRDRURUULDRDD
2143/403(52 steps):RRDLDLLDRURRURDLUULLLLDRDRDLUUURRDDRDRUUULLDDRURDLDR
2144/501(54 steps):LDRRURDLULLDRDRURRDRUULLLLDDRURULDRRULDRRULLDRDRUULDDR
2145/564(50 steps):ULLLDRDDLURDDRRRUUULLLDLDRDRRRUUULLLURDDLULDDRDRRR
2146/4177(53 steps):DLLULLURULDDRDRURDLUULULDRDLUURDLDRDRRRULURULDLDDRURD
2147/237(54 steps):URULLDDRULLLDRRRUULDDRULLURRDDDDDLURRDLULDRRUULURDLDDR
2148/705(50 steps):RDRRDLLULUURURDLULDDRDRRDDLLLURRUUULLDRUULDDDRDRRD
2149/745(54 steps):DDRUULDLDRDRRULUULDLDDRRDLURULULDDDRRULLURDRRDLURULDDR
2150/777(52 steps):DRRRULLLUURURDRDDDLULLUURRULDRRDDLDLLUUURRULDLDDRDRR
2151/862(54 steps):DLUURDDLUULLDDDRRRRULDLULULURDLDDRDLURURRULDRDDRULURDD
2152/390(52 steps):DRURDRULLLDRRURDLULDLDRRDLLDDRUULDDRUULURDDLURDLDRRR
2153/988(54 steps):RDLLLUURDLDRRULDRURDLLLUURDRRRRULDDLLURDRRUULDDRULLDRR
2154/1032(50 steps):UURRDDRDLURUULDDLLLURURRRDDLLLULURDLDDRUULURRRDDRD
2155/305(54 steps):DRRDLURULDLUURULDRRDLLURURULLDDRRUULLDRDRDLDDRULURDLDR
2156/1017(54 steps):RULDRRUURRDLLUULDLLURDLDDRRRUULLURRDRRULDDLDRRUUULDRDD
2157/1030(52 steps):DRULLURULLLDDDLUURURRDDDRUULURDLDDRUULDLDLLURRDRRURD
2158/1119(52 steps):ULUURRULDRRDDDLLULUURUURDRULLDLDRRURDDLURUULDLDRDRDD
2159/984(52 steps):URULDRRDRUULLDDRRRDRULULURDDLULLDLUURRDDDRULURDLDRRR
2160/4080(53 steps):URRDLLURRDLLDLUUURDDLUULDRRRULLDLURDRRDLDRUULDRRULDDR
2161/1155(54 steps):RULURRUULDLURDDDRRDLDLURRDLUUULLDRRRDLLURURDLDDLLURDRR
2162/1175(52 steps):LDLURRDRDLULURRDLDDRURULDLLDLDRRRRULDRUUUULDDDLURDRD
2163/1126(54 steps):DDLDRDLDRRUUUULDLURDDRUULULDRURDLLDDLURDLDRRRDLLUURDDR
2164/2376(53 steps):DRRURRDLLLULDDRUURDLULDDRRURDLDLLURUURDRULDRDRULURDDD
2165/1123(54 steps):URRDDLDLUURDDLUUURDDRUULLURRULLDRRULLDRRDLDDRDLURULDDR
2166/1279(54 steps):LDLLUURULDDRRRULLULLDRURDDRRULDRDDLLLULDRURDRUURDDLURD
2167/1360(50 steps):ULDLDLUURRDRDLURUURDLUUULLLDRRRULLDDLDDRUULDRDRRDR
2168/1378(52 steps):RULURDLLURDLLURRDLDRULULDDRDDRURULDLURDRULDRDDLUURDD
2169/1068(52 steps):DRUURURDLLDLUURRDDRULLLDLUURRRDLDRRULLLDRUULDLDRRDRR
2170/1383(52 steps):RRDDLLUULDDRUUULURRRDDDDLLLURURRUULLDDRRDDLLLURURRDD
2171/1387(54 steps):UULULDDRRDDDLULULURULURDRULLDRRDDLUURDDDLLURDDRRULURDD
2172/1403(52 steps):DRURDRRUULLDDLUULDDLURDRULDLURRRDLDRULURDLDRRRULLDRR
2173/1477(54 steps):RDDRDLUURDDLUULURRDRDLLULURRDLDDDLDRURRDLLLURRULDDRURD
2174/1423(52 steps):RRDDLDRDLULDRRUULURULDDDLULUULDDRULDDDRRURRUUULDDRDD
2175/1507(52 steps):LLLURUURRDLLDDLUUURDDLURRULLDDRUURRDDDDDLUURDDLULDRR
2176/1328(54 steps):LLUULDRULUURDDRRDLDLULUURDRRUULLDLURDLDDDRRRULLDLURDRR
2177/1599(52 steps):ULDDLDRRULULLLUURDLDLUURRRDDDLULDLURDDRULURRRDLURDDR
2178/1576(54 steps):ULDRDDLLUUULURDDLUUULLDDDRDRRUULURDRRDDDLLUURRULDLDDRR
2179/1612(54 steps):RRULDDLDRULURDLDDDRRRRUUUULULLDRRURDDDLDRULLDDRULURRDD
2180/1575(52 steps):LUUURRDDDDLULULURRRDDLLULLURRDDDRRUUUULDLLDRURRDDLDR
2181/1778(50 steps):ULDDRRULLDRRULLLDRUURDDLUURDLULDRULLDRDLDDRRRRULDR
2182/1172(52 steps):DDRRRUUULLDRRUULDDRDDLDLUUURURDLUURDDDDLLLUURDLDRRDR
2183/1757(52 steps):DRUULDRDLURULURDLULLDRRDLUURDDLDRULULDLLDRUURDRURRDD
2184/1498(54 steps):RDLLURUULLDRDDDLLDLURUULDDRRRRRULUULDRDLDRUURDDLLURDDR
2185/1897(54 steps):DLURDDLLLUURRDDLLUUUUURRDRULLLDDDRRDDRUULLLDDRRURULDDR
2186/3186(53 steps):UURRDRDRULDLDLLUURURRDDLULULDDDRRRRULDLURDRUUULDLDRRD
2187/1977(54 steps):LDDRRRRRULULLDDRRRUULDDLLLLUURRRRDDRULDLLUURRDDRUULDRD
2188/533(54 steps):DDDLLUURRRDDLURULLLDDRRRULUULLDDDRRUULULDDDRRURULURDDD
2189/2020(54 steps):UURURDLLDDRRUULLLURRDLULDDRUULDRURRDDDDDLLURRDLUULDDRR
2190/2068(50 steps):RUULDRDLUUUURURDDRDLLDLUURUURDLLDRRDLLURDLDRURRRDD
2191/2055(54 steps):DRRULULDRDDLLUURRDLDRRULLLUURDRDDLUULDRURDRUULDDRULDDR
2192/4717(53 steps):URULURDDLLURRULDRDDLDRUULDDDRULULURURDDDDLULURRULDRDD
2193/2231(52 steps):DDLLUULULDRUULDDRRULURDLLDDRURDLDRUURRDDLLUUUURRDDDD
2194/2257(52 steps):ULLDDRURULULDRDRRRDDLLLUURULDLUURDLDRRRDRULLUURRDDDD
2195/2281(52 steps):DRURULLDRRULLDRDDDLDRRUUUUULDDRULDDRULLURRDLDDDLURRD
2196/2321(52 steps):DLDRDDLURRULURDRUULLURRDLULLDDRURDLUULDDRRDRULURDDDD
2197/1106(54 steps):LULURRDLLURDRULLLDRRDDLLDRRULDLURRRUULDRDDLLULDRRUURDD
2198/2464(54 steps):LDRDLURULLLLDRDLLURDRRRRUULLLDLDLURURDDRUURDDLULDRURDR
2199/2544(50 steps):UURRRDDDLULUURRDRRULLLLLDDRRRUULLLDRDLURDRRURURDDD
2200/2545(52 steps):RRRDLURDDLLLLUURRRDDLLLUURRRDDRULULLLDDDRURRUURDLDDR
2201/2580(52 steps):LDRUULDRUURDRDDLDRULLLURUULDRURDRDDLDRULLDLUUURDDDRR
2202/1514(52 steps):DRULLURRDLLLULDRDLUURRURDLDRRUULLDRDLLDLUURDLURRRDDR
2203/2518(50 steps):ULURDRDDDLDRUULLUURDDDLUURDLUURDRUULDDLUURDDDDLDRR
2204/2691(52 steps):DRRRULDRDRDDLULURDRULDLULLDRDLURULUURRRDDLULDRRRDLDR
2205/2662(54 steps):DDRRDLURULULDLDDDRUULDRRUULLDRRUULLDDDRRDLUURDDLLURRRD
2206/2642(52 steps):LULDLURDRRRURDLUULURDLLLULDRDDRRRUUULDRDDLLUURURRDDD
2207/1604(54 steps):LDRUULDLURRDDDLULDRRULUURULLDLURRDLDDDLURDRRULLLDRURDR
2208/2856(52 steps):LLULDRDDRUURRDDLLULDLUURULDRRDRRULLULDDRDLLURURRDRRD
2209/2751(54 steps):ULLDRUUULLLLDRDLURURRRDRDDLULLLULURDDRRDRURDLUUURDDLDR
2210/272(50 steps):LURDRURUUULLULDDDRDDRUUULUURRDDDDDLULULUURURDDRDDD
2211/2701(54 steps):LDDLLLUUUURDLURRRRDDLDDLURRUUULLDLULDDDDRRRUURDLDLURDR
2212/2821(54 steps):DLLUURUURRDLULLDDRDDLUURDRRDLLLURRDLLURULDRRDRULDLURRD
2213/2784(54 steps):RURRURUULLLLDRULDDLUURRDLURRURDRDDDLDRULULDRURDLLURDDR
2214/2932(54 steps):DLDDDDRUUUUULLDRRRULLDDRRDLLLDRRDLLURUURDRULDDRUULDDRD
2215/2788(52 steps):RULDLDRDRDLLUURDDLURRDLLUUUURDDDLUUURDRULDDLUURDDDDR
2216/3045(54 steps):RDLLLULDDLDRRULLDRUURRRURDDDLLLLUURULDDLDRRRRUUURDLDDR
2217/3171(56 steps):URUULURDLLLDLLUURDDDRDLLUUUURDLDDRDRRRDLURRDLULDRURDLURD
2218/3027(54 steps):RURDDDRULDDRUUULDLUURDRDLLLUURDRRDLDDLULDRURRULURDDLDR
2219/3081(52 steps):ULDLURURULLDLURRDDRDLLLDRULURRDLDRULLDRUUURDDRDDLURD
2220/3231(54 steps):LLUUURDRDLDRUUULDDLUURDDLURDDDDRULDLUUURULDRDDRDLLURDR
2221/3229(50 steps):LLDDDDDRRUULLUURRURDLDDDRDLLLUUUUURRDRULLDLDDRRDRD
2222/3205(52 steps):RDRRRDLLURDLLURDRULDLUUURRDDLLUULDRURRDRDLLLLURDRRRD
2223/3279(54 steps):DLURULDRRUURDLUUULLDDDRRUULULDDDDRDRULULDDRRRRULDLURRD
2224/3334(50 steps):ULULULDRRRDDDDLLULUUUURDRRULLDRURDLDRULLLDLDRDDRRR
2225/3382(54 steps):DDRUULURDLDDDLUURUULLDDDDRURURULULLDDRRURDDDLURDLLURRD
2226/3467(50 steps):LDLDLUURRDDLLUURRRDLDDLDLULDRRUURUULDDLUULDRRDRDRD
2227/3295(56 steps):RDLDLULLDDRRUULULDDDRRUURDLDLLUURRDRUURDDLURULDRDLDRULDR
2228/3461(52 steps):RDDDRUURRDDDLLULULURRULLDRDRRDRULULURDLLDDRUULDDRRDR
2229/3154(54 steps):RRRUULDLDLLLUURRDRDDLURDRRULULULDLURDLDRUURRRDLLDRURDD
2230/3390(54 steps):DLDLULDLDRRULUURRRDRULLDLDLLURRRRRDDLULLUURRRDLLDRURDD
2231/1933(54 steps):RDDRUUUUULDLDDDDRRUUUULLURDLDDDRRUUULULDDDDRDLUURDLDRR
2232/3588(52 steps):LULURURDRRULLDRDDLLUURULLDRDLDRRRURUULDDRULLLDDRRURD
2233/985(50 steps):UURRRDDLLLDDRULDDLULDRURRRRUUUULLLLDDRRRRDDDLLURDR
2234/3656(52 steps):LLDLURDRRULLLDDLLURRDLUULDDRDLURDLDRULDRRURUURDLDDRR
2235/3631(52 steps):DRRDDLULURUURDDLURRULLLDRULDDRRURULDRDDDLLLUURURDRDD
2236/3681(50 steps):UUURDLLLLDRRDRULUURRDLDDLULDLDRRULDLUURULURRRDDRDD
2237/3474(52 steps):DLUULDRURDLULDRDLURURDDDDLDRULLDRURDLULURRDLLUURRDDD
2238/3572(54 steps):ULDLDDRUUULDRURDRRULDRDDLDLDRULLLDRULURDRURDDLULDRURRD
2239/3019(52 steps):UULDRDLLURDRULULLLDLDRRURULLDDLURRDRRRULULDDLLURRDRR
2240/3839(50 steps):LDDRULURURDRRURDLDRDLLUULLDDRRRURULLLLURDLLDRRRRDR
2241/3864(54 steps):UURDLDDRRUURULLURRDLDLLDRDLURUUURRDDDDLULULDRRRULURDDD
2242/3890(54 steps):LDDRUULDRULURDDDLUUURDDDRRRUULURDLDRRDLLLURRDLULDRRURD
2243/3947(54 steps):LDDDRURDLDRULLURULDRUURDRULDDRUURRDDDLLLLURRRRDLULDDRR
2244/3895(50 steps):LLURRUURDDLDRUULDRRDLLLLUUURRDDRRDLLLULUURRDRDLDRR
2245/3342(50 steps):DLULUURDRDLURURULLDLDDRURULURRDLDLUURDLDLDRDRRRURD
2246/4021(54 steps):RURULUULURRDLLURDDLURRULLDDRUURDRURDLDRUULDDRDDLDRULDR
2247/3495(54 steps):RUULLURRDLDDRUULDLURRRULLLDRUULDDRDDRRUULDLURDDLULDRRR
2248/3767(52 steps):DRULLDRRUUULURULLDRULDDRDRUULLDRURDDLUUURDDDLDLDRURD
2249/4098(54 steps):LLURRUULLURULLDRRULDRDLUULDDRURDRDDLDLLURRDLLURRDRULDR
2250/4057(52 steps):RDLLULULDDDDRRRRUULLULURDRULLLDRRRRDLLUURDRDLULDRRDD
2251/4147(52 steps):DDDDLLLUULUURRRRDDDDLULLDRRURUULULLDDDDRURRUULURDDDD
2252/4138(52 steps):DLUURDRURULULULDRURDDLDLUURDDDLURRDLLURURDLDRRRDLURD
2253/4152(56 steps):DLDLUURRURURRDDLDRDLURULULLURDRRDLDDRULDLDRRULLDRURDLURD
2254/4117(54 steps):DRDDLURDLLLULUULDRRDDLUURDRRDLLURRDLLULDRURRURDLUURDDD
2255/4175(54 steps):RUURDLLURRDLLDRDRRULLUURRDDDDDLULDRUULDLDRRUURDLULDRRD
2256/4183(54 steps):RDDDDRULLDRUUULLLDRDLUUURDDRDRULULURURDRDLDRDDLUUURDDD
2257/4163(54 steps):DLLURRULDRDLULURRDRDDDRDLLUULLDDRRRUUURULLDDDRRUULDRDD
2258/4170(54 steps):ULDLUUUURDLDRURULLDDRDLULURDRURULLDLDDRURDLURDRDLLURRD
2259/4162(52 steps):LDRURRRDLDRRULLLLDLURULDRURDRDRUURDDLUULDRRULLLDRRDR
2260/4207(52 steps):UULLURDRULLDRULLLDLDDRUULDDRULURRRRRDDLLUURRULLDDDRR
2261/4205(52 steps):LLDDDRRUUURRDRDDLLLLLUUURRDDRDLURURRULLLDRURDLLDRDRR
2262/4330(52 steps):LULDRRDDLLUURRULDLURDRURDLDDLLUURRULDLDDRRUULLDDRRRD
2263/4353(54 steps):LLUURRRDLLUURDDLLUULUURDDRDDDLURDRURDRUULDRDLURULLDRRD
2264/4311(52 steps):LURDRULDRRULLDRRDDLLLLURURULDLDRDLUURRRRULLLDDLDRRRR
2265/4487(52 steps):LDRURUULLDDRDRULLUURRDDLLUURRDDLDLUUURRDDDLULUURRDDD
2266/4510(54 steps):ULLLLDDLDDRRURRURDLUURDDLLLUULURDLDRUURRDDDRDDLLULDRRR
2267/4468(54 steps):DDDLLDRRULDRUUULURRDLULDLDDRRRUULDLDRDDRULDLULDRURURDD
2268/4552(50 steps):DDRRRULURRDLLURUURDLUULLLDDDDDRRRRULULUULURDDRDDDR
2269/4523(52 steps):UULLLDDRULLURRDDRRUULLLDLDRURDRRUULLLDRDLULDRUURRRDD
2270/4504(52 steps):LDRRRDLULDLLURDRDRUURULLLDLDRDDLURRRUURULDLURRDDDLDR
2271/4751(52 steps):RRDRUUUULDDRDLURUULDLLLURULDDDRDRDLLURDRULUURRDRDLDR
2272/4650(52 steps):DLUUULLLURDLDDRDRRUUURRDDLLDRURUULLDDDRRULLLLDRURDRR
2273/4379(54 steps):UUULDLULDRURDRDLDDLLUUURRULLDRRURRDDDLURDDLLUURDDLURRD
2274/4593(52 steps):ULURDDLUUURDLURURDRDDDLLLUURULDRDDRRUUULLURDLDLDDRRR
2275/4849(52 steps):RULURRDDRULURRDLLLULDRRULULDRDRRDLDLLURRDLURRRDRULDR
2276/4878(52 steps):ULLDDRDDRULLUURRRRDLURDRUULDLDRRDLLURRULLDRRDLLURDDR
2277/4879(54 steps):ULLDRULDLDRRDLURULDLURDDRDRULDDRULUURDDLLDLURDRRULLDRR
2278/4796(52 steps):DDDRDRUUULLULDDRULURRDLLURRRDLLURDLULDDDRULURRURDDDD
2279/4971(54 steps):LDDLLULDRURRDLLURULDLLURRDLLURRDRRDLURRDLURULLDLDRRURD
2280/4576(50 steps):ULLDDDRUURUULDLDDRRULLURDLUUURRDLDLURULDRDDLURRDDD
2281/4789(54 steps):RDDRRULDRRUUULLDLLDDRRULLURURRDLURDDLURRDLDLUURURDDLDR
2282/4638(52 steps):DLLURDRULDLURDLLURRDLLDRDDDLURUUURDRURDDDDLLLLURDRRR
2283/3990(54 steps):URDDLUULLDRUURRDDDDDLLULDRUUULURDLDDRURRULDRDDLLULDRRR
2284/4996(50 steps):DLDDRRURRUULDDDRULDLLLUUURRRRDLDDLLLUUURDLURRRDRDD
2285/3092(52 steps):UURRRDDLLURDLLURURDLULURRRRDLULDRURDDDLLULURDLDRURRD
2286/4898(52 steps):LDDRULUURDDLLDRULUURDDDDLUUUURDDDDLUURRULLDRDLDDRURD
2287/30(55 steps):RULDLURDDLDLUURDDRUUULLDRDDRUURURDDRULLLLDLDRRRRUURDLDR
2288/3989(54 steps):RDLLULDLUUURRDLDLURDLDDRRRRUULULDDLLDRRRURRDLUURDDLURD
2289/202(55 steps):LDRDRUURRUULLDDRDLULULDDRDRUUULLDRRULLDRDRRRULLDRURDLDR
2290/89(55 steps):DRULDLUURRDLLDRRDLLDDRRULULDDRUUUULURDLDDDDRUULDRDLURRD
2291/289(55 steps):LDLDDRDRRULLLDRULUURRURDLDDLDLUUUURRDDDLDRURDLULLDRRURD
2292/1765(54 steps):RDLLUULUUURDRDRDDLLULUUURRDDDLLDRURUULLDDRRURDLURDLDRD
2293/4820(54 steps):DDRULURDDRUUULDDRUULDDLDRRRULLLURRDLDRURRDLLLURRDRULDR
2294/474(53 steps):RURDDLLUURDDLULDLLURRULLDRDRULURRRRDDLLULLDRRRULURDRD
2295/514(53 steps):DDDRUULDLURDDLURDRRRRUUULDDRULLDDRULLDRULLDLURURRRDRD
2296/505(55 steps):UUULDDRURDDLDLUUURURDLULDRDRDLLURDLDRDRUULLDRDRUULLDDRR
2297/528(55 steps):URUULDDRULDDRUURURUULDRDLLDRRDDLLUUUULURDRDRDDDLLLURDRR
2298/475(55 steps):LLDRUULDDDRDRRRULURDDLLLUUULDRURUURDRULLDDRDDRDLUURDLDR
2299/173(51 steps):DLLULLUUURDRDDDLUUULDDDRURUULLDRRURURDLULLDLDDDRRRR
2300/557(53 steps):ULULDRDRURULDRDRRUULLLLDRRDRRUULLLDRDRRUULLLDDRUURRDD
2301/569(53 steps):DRRULUULDDRULLURRDDLUURDLLUURDRRRURDLULDRRULDRDLURDDD
2302/582(53 steps):DDRURDRURUURDDDLLURUURDDDLLURULLDDLLURRDRUULDRURURDDD
2303/211(53 steps):LULDRRDRURULLLLDRRDRUULDDLUURRRDLDDLURULDLURDDRRDLURD
2304/594(53 steps):RDDRDLLLUURURDDRDLLULLURDLDRURUULDLDRRRRULULDDRUURDDD
2305/689(55 steps):UURDRDLDRRUULURDDLLDRDRUULLURRDLLULDRURDDDRULLLDRRULDRR
2306/751(55 steps):ULDDLURRDRULUURDDLULLDRRULLURRRDLDDRDLURULLDLDRURDLURRD
2307/616(55 steps):RULDDDRRUULLUURURDLDDRUUULDDDDLURDDLUURRDLURDRDLLUURDDR
2308/439(55 steps):DLLURRDLUUURULDLDRRUULLDRRUULDRDDDLUUURULDRDDDDLUULDDRR
2309/859(55 steps):DDLDRURRURDLULDLURDRULLDRUULDRRRDRDLURUULDDDRUUULDLDRDR
2310/833(53 steps):UULURRRDRDLLLDRUURDDRUULURDLDLULDDRRULULLDDRRUUURDRDD
2311/858(55 steps):RRULULLLDDRURRURRULDLLULLDDRULURRRRDRDLLDRRULURDDLULDRR
2312/798(53 steps):DRDLLLLULDRRUULDRUULDLDRURRDLDRULLURRULDRRULLDRURDDRD
2313/881(51 steps):LURDLUUURRDRDDRUULDDRULUURDDLLLLDRURUURRDDDLDRDLURD
2314/925(53 steps):UURRRULDRRDDDLLLLUURUURRRDDLUULDLULDDRURRRULDLURRDDDD
2315/927(53 steps):RDLURUURDLULDDDRUUURRRULULDDRRULLDDLULDDRDLUURDLDRRRR
2316/964(53 steps):RDDLDRRDLDRUULUULDRRUULLDDRDDRUUULLDRDRUULURDLDDDLDRR
2317/966(53 steps):LLUUULLDDRDRRRRUULULDLURDLDLLDRRULLUURRDRRURDLLURDRDD
2318/889(55 steps):UULDDDDRULLDLUUUURRRDLDRULURDDLLDLDDRURULDRRULLDRDRULDR
2319/730(53 steps):URURDRURDRULDDRULDLURULLDDLUULDRRRDLLLURRDRULDLURRDRR
2320/989(55 steps):LULDRRDLDRDLULLURURRDDDLLUULURURDRDLLUULDRRRDDDLLULDRRR
2321/1045(53 steps):LLUUURRDDDDLURRDRUUULULDLLDDDRRURDLURRDLURUULDLURDDRD
2322/4913(54 steps):DLLLURURDRULDDLLUURDLULLDRRULLDRRDRDLULDLURDRRRUULDRDR
2323/1215(53 steps):LULDRRRUUULLLDRUULDDDRURDRUULLULDLURDDRDRULUURRDDLDRD
2324/1219(55 steps):LUURRDLLUULDRUULDRRURDDLLLURRULLDRDDLURURRDDDLLURRDLURD
2325/1023(51 steps):ULDRRULLUURRRDRDDLLULLLURDRDRRRUUULLLLDLDRUURRRRDDD
2326/1158(55 steps):RURRDDLLLDLURULDRRDLLUUURRDLLURRDDRDLLUURDDRRULLLDRRURD
2327/3080(53 steps):UULUURDDDLUURDLDRUUULDDDDDRUUULDDDLUURRDLLDRULURURDDD
2328/1321(53 steps):DRULDLURRRUULUULLDDLDDRRRRDLLUUURURDDDLLUURRULDLDDRRD
2329/1266(53 steps):RULLDRRUUUULLDDDRRUUULLDDDRRDLLUUUURRDDDDLULUUURRDDDD
2330/729(51 steps):LDDRRRDDRUULUULDDLUURDDLDRULLDDRRRULULDLUURDRRDLDRR
2331/1385(53 steps):LDRRRURULLLURDDDLULURRDLDRURUULULDRURRDRULLDRULDDDDRR
2332/1345(55 steps):UURDDLUURDLUURDLULDLURDRURDLULDRDDDLDRRUULDRULURDLLDRDR
2333/1473(55 steps):RUUULDRDLURULLLLDLURDDDLUURDDLUURURRRDRDDLLURRDLUUURDDD
2334/1531(53 steps):URDLDDDRRUULLDDRRUUUULULDRURDLDDLUUURRDDLDRUULDLDDDRR
2335/1518(51 steps):DRRRUUURULDLURULLLDDRRUURDDLDLLDRUULDRDDLUUURRDRDRD
2336/1581(55 steps):DDDLUUULDDRUULUURRDDLLDDRRRDLLUURDRULULDLDDRURRRDLULDRR
2337/149(53 steps):UURDLDLDDRULDLLUUUURRRRDLDDLURRULULLDLDDRRDLULDRURRDR
2338/1584(55 steps):RDDLUURRDDDLLUURDRDRUULDDLULURURDDLLURRRRDLULDRUURDDLDR
2339/1577(53 steps):DLDLDRDLURULDRRRULLLUURRULDDLUURDLDRDDDRURULLLDRURDDR
2340/1704(53 steps):LUULDDRUUULDRDLURRUULLDDRUULDRDDLDRRULDRRULLDRRURURDD
2341/957(55 steps):DDDDRURDLUUULDRDLURUULDDRUULDDDRRRDLUULLDRDRURDLLLURRDR
2342/1745(53 steps):LLLULUURDDLUURRDLDLUURRRDLULDDDRRURULLLLDDDRULDRURRRD
2343/4389(52 steps):ULLUULDDLURULDRDLDRULURURRDRDDLURUULDLURDLDDLUURDRRD
2344/1569(53 steps):DRRULURRRDLURDDRDLLULDLLURURDLLUURDDDLURURURDRDDRULDR
2345/1678(55 steps):RRUURURDRULLDDDRULLLLDRULUURDRRRRDDLULLDRRUUURDLLDDRURD
2346/1752(53 steps):DLURDDLLULDRURULLDLURDLDDRRULLDRRRUULULDDLDRRUURURDDD
2347/1770(55 steps):LDRDLUURDRDRRUULDRUULLLLDRURRDRDDLLLURRDRULURULDRDDLURD
2348/1822(55 steps):ULUULDRRDRDLURRRUULLLLLDRDLURDRRRULLLLDRRDRURDRULLURRDD
2349/1716(53 steps):DDRDLUUURDDLULDDRRRRUUURDDDLULLLLURRRRULDLDDRURUURDDD
2350/598(55 steps):URDLUULLDRURRDRDLLLUURRULLDLURDRURDDRULLDDRRRULLLDRRURD
2351/1987(55 steps):UULLURDLDDRRDLURUULLDDDRRUUULLURDLDDRRUULLDDDRURDLULDRR
2352/1832(55 steps):LURULDRDRRURULDLURDRULULLDLLURRRRRDDLDLDDRULURDDLLURRDR
2353/2004(55 steps):UURRDDRULURDDDLUUURDDDDLLLLURUUULDRDDRDLLURDRURDRUULDRD
2354/2082(53 steps):LLUUURDRURDDLLDLUULDRURDDLUURDDLLUURRRURDDLDLLUURRDRD
2355/1591(55 steps):UUUURRURDLLDLDDRDRRUUUULLDLDDRDLUUUURRRDDLDRDLURDLULDRR
2356/2065(51 steps):LULLURDLUURURDLDLUURDDLUURRRDLLLUURDRRULDLDDDDRURRD
2357/1738(53 steps):RUULLUURDDLLDDRRULLURDDRURUUULLDDLDRRRDLURUULULDRDRDD
2358/1662(53 steps):DRDRULLLURULDDDRDRUUULUULDDDDRURUULULDRURRDDDDLDRULDR
2359/2184(53 steps):DDDLURULDLUULLURDRULDLURRRDDLDLDLURRRDRUULDDLLLURRRDR
2360/3409(54 steps):LDRRDDDDLURDLLUUURUURDLDRUULLDDDDRDRUUUULLDDDRDRULLDRR
2361/2224(55 steps):ULULDDRDRDDLUURDDLULURURUULLDRDLURRULLDRDLDDRURDDLULDRR
2362/2274(53 steps):LUURRDDDDLUULULDRRRUULLDDLDDRRRULULLDDRRRULULLDDRRURD
